textID	#words	title
40942514	381	ZUFARI: Ride into Africa!
40965514	127	Michel Las Vergnas
40998514	34	Varazan
41019514	230	Oakland University William Beaumont School of Medicine
41028514	78	Swimming at the 1999 Pan American Games - Men's 1500 metre freestyle
41032514	68	Red Bull BC One USA Qualifier
41040514	120	Verdun Aerodrome
41047514	696	Kim Sun-kee
41052514	35	Lamzer
41057514	34	Fred Mutch
41065514	43	Bowling at the 2006 Asian Games - Women's team
41075514	41	Alaki Sahra
41085514	34	Fashtakeh
41089514	35	Jack Morrissey (footballer)
41128514	139	Bommalattam (TV series)
41134514	656	Bismarck: The Man and the Statesman
41221514	23	Aeromonas bivalvium
41230514	522	Vesna de Vinca
41233514	490	Juan Direction
41238514	86	Paul Carey (cricketer)
41239514	11	Gowrishankar
41244514	403	John J. Miller, Jr.
41253514	38	Abbas Jub
41265514	151	GURPS Cliffhangers
41271514	40	Leslie Pantoja Hern†ndez
41273514	29	KLYR (AM)
41275514	124	Choo Choo Hot Fish
41293514	42	Sabri Raheel
41303514	70	2013 in South Korean football
41312514	152	Pac-Man Dash!
41339514	400	Albert C. Triaca
41346514	795	UFO Moviez
41347514	267	MaryLynn Magar
41380514	90	Alderbrook
41390514	802	Noli me tangere Casket
41393514	70	2014 Uzbek League
41397514	407	A Taste of Killing and Romance
41424514	28	Zhonglingjie Station
41433514	32	HÇrisson (disambiguation)
41437514	156	Taekwondo at the 2010 Asian Games - Women's 46 kg
41447514	9	Calypsoeae
41513514	144	Gasparo Martellini
41536514	25	Franciszek Malinowski
41538514	37	Dollmaker
41551514	85	2014 Southeastern Conference football season
41569514	37	Kichi, Jabal
41572514	1068	Institute for Mediterranean Studies
41598514	166	êamonn Kelly
41640514	65	Gamalakhe United FC
41652514	45	Dengezlu
41653514	38	Pirasafneh
41662514	45	Artillery Group 22 Garrison
41672514	690	1921-22 Georgetown Hoyas men's basketball team
41684514	162	Gilbert Pillsbury
41700514	702	John Sheldon (anatomist)
41711514	34	Ariane Lavigne
41714514	30	Melvin White
41727514	101	Yamaha XT200
41739514	75	Mandurang
41740514	83	Donovan Pedelty
41756514	133	Cedric Cahill
41763514	35	Moinabad, Kazerun
41784514	38	Mazraeh-ye Aqa Hoseyn
41795514	42	Neza-e Kuchek
41806514	68	Kanes Sucharitakul
41840514	286	Domingo Hindoyan
41844514	35	Abraheh
41857514	26	Sevenoaks Chronicle
41871514	534	1999 Campeonato Brasileiro SÇrie C
41878514	30	Metarctia lugubris
41879514	67	Henri Monnot
41883514	41	Amin's House
41886514	515	2014 Virginia Tech Hokies baseball team
41894514	199	Baird of Bute Society
41896514	40	Chulung
41905514	53	Franchot
41929514	45	Reorganised Party of Labour of Albania
41939514	51	Pakistan at the 1985 South Asian Games
41952514	20	Matthias Triantafyllidis
41960514	48	List of gold mines in Mongolia
41962514	1144	Magic (Coldplay song)
41979514	173	Huopanankoski
41984514	24	Monosyntaxis montanus
42008514	32	Plocamopherus imperialis
42019514	26	Moustapha Quaynor
42033514	399	Mansour al-Omari
42050514	54	Richard O. Marshall
42052514	493	Matthew Winkler (journalist)
42064514	30	Gynnidomorpha datetis
42080514	15	Lal Margh
42122514	1144	St John Passion structure
42144514	17	Franklin Township, Polk County, Iowa
42146514	16	Amaurobius obustus
42147514	61	Shooting at the 2002 Asian Games - Men's 25 metre standard pistol team
42181514	91	2014 Eastern Michigan Eagles football team
42201514	534	Nicknames of Portland, Oregon
42210514	59	Uolbut
42212514	835	Maximiliana Sebastiane Horne
42226514	106	Burnt Oranges, Florida
42265514	97	Los Zafiros (trio)
42269514	57	What It Feels Like
42281514	903	South Korea at the 2014 Summer Youth Olympics
42312514	124	Tajja
42323514	193	Automobile Centre (Auckland) Ltd v Facer
42329514	89	Cranmer Green
42332514	43	Noble Mathew
42339514	117	Robert MacDonald (filmmaker)
42351514	21	Trichromia apiciplaga
42357514	59	Port Curtis colonial by-election, 1863
42377514	53	Trischalis subaurana
42389514	89	Tukes
42426514	423	St. Patrick's Parish, Clare and Limerick
42433514	1327	Proportional Myoelectric Control
42468514	368	Erlenbach (Lauter)
42469514	26	Zanola vivax
42472514	304	Epochalism
42476514	40	Panasonic Lumix DMC-TZ40
42477514	195	Robert Spendlove
42478514	143	Solomon Hirsch
42501514	248	Gerard Leone
42509514	9	O. D. Cheruvu
42529514	182	CR No: 89
42541514	15	Abraham Robarts
42545514	109	Stordo Kisgruber
42554514	164	Vikings in Georgia
42565514	51	Amrita Lal Basu
42590514	21	Grouvellina radama
42599514	31	Jean Brunier
42607514	423	Hungarian Republic (1919-20)
42612514	149	NBA 2K15
42615514	559	Fiji-Tuvalu relations
42616514	68	Fistball Asian Championships
42630514	17	Athletics at the 1999 Pan American Games - Men's marathon
42637514	197	Akshay H. Mehta
42646514	245	Heneage Gibbes
42695514	44	Donald Jensen
42747514	29	Anoncia psentia
42776514	10	Ono Hawaiian BBQ
42786514	27	Abras virus
42831514	543	Evelyn Blackmon
42838514	172	Branden Pinder
42863514	28	1974-75 Indiana Pacers season
42883514	15	Eryphus transversalis
42896514	52	List of National Highways in India by new highway number by state
42898514	215	Dylan Matthews
42946514	17	Capua arrecta
42965514	975	List of medical drama television programs
42967514	242	Exceptional Minds
42989514	403	Hansi Schmidt
42997514	36	Butyriboletus abieticola
42998514	1036	Joseph Pustylnik
43029514	208	How Do I Get Close
43034514	197	Portsmouth Academy building
43035514	75	Martha Winch
43071514	449	Kid606
43073514	20	Acyphoderes cracentis
43079514	14	Monument to Feodor Chaliapin
43081514	82	Lungotevere della Farnesina
43141514	12	Moritz Steinle
43155514	119	XHUJED-TDT
43160514	29	1886 in Spain
43182514	188	Duo: Stephanie Ho and Saar Ahuvia
43194514	57	Rosedale, Oregon
43198514	34	Horizons (Kris Allen album)
43201514	116	Gem County Courthouse
43202514	82	Verity Simmons
43210514	663	Nurbank murder case
43211514	207	Malta at the 2014 Commonwealth Games
43226514	96	Brian Evans (rugby union)
43231514	90	Andreas Schillinger
43232514	236	Kingsley (YouTube)
43248514	18	Lawrence Shale
43250514	20	Sagridola maculosa
43253514	27	Acanthomyrmex mindanao
43256514	95	Klaus von Nichtssagend Gallery
43259514	16	Bursum Formation
43264514	87	Cocoa Exchange
43265514	40	Murak, Hama
43278514	96	Mont Noir
43297514	80	Ashleigh Lollie
43309514	38	Shajar, Hama
43326514	91	Sung-ha
43357514	289	Karl Racine
43366514	19	Old Pera Formation
43372514	94	Bystranda
43399514	90	Isodemis phloiosignum
43407514	138	Portrait of Jeanne KÇfer
43415514	18	Etroeungt Formation
43422514	34	Sante Ciacci
43425514	33	Juva (surname)
43434514	59	Strip Magic
43452514	47	United States Senate election in Arkansas, 1984
43456514	45	Andrejs Osokins
43471514	38	Azerbaijan at the 2014 FEI World Equestrian Games
43478514	405	Maxwell Chambers
43479514	58	Charlie Martin (Australian footballer)
43484514	21	Calamotropha oculalis
43514514	174	J. A. R. Anand
43517514	53	Greg Adkins
43519514	176	Georg Schambach
43524514	68	Eddie Miles (American football)
43534514	120	John Frechette
